target,layer,process,split_type,split_name,descriptor_family,model,best_cv_score,best_params,n_trials,status
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,enriched_interpretable,lgbm,0.7270345271132028,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,topology_only,ridge,0.2864842188678046,"{""alpha"": 0.002231010801867922}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,topology_only,rf,0.26264802935007114,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,topology_only,lgbm,0.2733695439741489,"{""objective"": ""regression"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 6, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,geometry_plus_topology,ridge,0.6549788058476919,"{""alpha"": 0.1767016940294795}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,geometry_plus_topology,rf,0.7630874562495326,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,geometry_plus_topology,lgbm,0.7624650776793609,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,rac_only,ridge,0.45653089337879393,"{""alpha"": 0.008632008168602538}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,rac_only,rf,0.6333748400946515,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,rac_only,lgbm,0.6573478438146336,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,geo_plus_rac,ridge,0.7638057029581107,"{""alpha"": 0.1767016940294795}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,geo_plus_rac,rf,0.8534185622747382,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
landfill_log_selectivity,C_direct_log_selectivity,landfill_gas_vpsa,random,random_seed_45,geo_plus_rac,lgbm,0.8682409600435554,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_only,ridge,0.5095553349514949,"{""alpha"": 0.002231010801867922}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_only,rf,0.814568373497951,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_only,lgbm,0.8034846013575417,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,ridge,0.6324079475667603,"{""alpha"": 0.002231010801867922}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,rf,0.8459202239585011,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,lgbm,0.8462750071928928,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,topology_only,ridge,0.5192433836860746,"{""alpha"": 0.1767016940294795}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,topology_only,rf,0.5156025038326724,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,topology_only,lgbm,0.5172670294142264,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,ridge,0.7034634991164489,"{""alpha"": 0.1767016940294795}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,rf,0.8761589227226362,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,lgbm,0.880189636513947,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,rac_only,ridge,0.7010631178472783,"{""alpha"": 0.1767016940294795}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,rac_only,rf,0.8459860729447527,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,rac_only,lgbm,0.8422826528750987,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,ridge,0.8351342847258529,"{""alpha"": 0.1767016940294795}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,rf,0.9391117521834862,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_5.8bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,lgbm,0.9585349275715349,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_only,ridge,0.9331660199215498,"{""alpha"": 0.002231010801867922}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_only,rf,0.9843669844284506,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_only,lgbm,0.9835303881371505,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,ridge,0.968872884328682,"{""alpha"": 0.002231010801867922}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,rf,0.9866047822474502,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,lgbm,0.9870114645497109,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,topology_only,ridge,0.4873366406860845,"{""alpha"": 0.1767016940294795}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,topology_only,rf,0.452310899725891,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 8, ""max_features"": 1.0}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,topology_only,lgbm,0.4796396597926641,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,ridge,0.9719733624632197,"{""alpha"": 0.1767016940294795}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,rf,0.9874464192224804,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,lgbm,0.9889469549224406,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,rac_only,ridge,0.6733703282822611,"{""alpha"": 0.1767016940294795}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,rac_only,rf,0.8377083559340349,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,rac_only,lgbm,0.8626909935646216,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,ridge,0.9831225417593131,"{""alpha"": 0.1767016940294795}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,rf,0.9933403951173438,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
CH4_65bar,A_raw_uptake,methane_storage_psa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,lgbm,0.9954441061226423,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_only,ridge,0.31941181526684914,"{""alpha"": 0.008632008168602538}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_only,rf,0.573864239807193,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_only,lgbm,0.5408668001354059,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,ridge,0.40456447066212897,"{""alpha"": 0.008632008168602538}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,rf,0.6360164308035442,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,lgbm,0.6144575680398071,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,topology_only,ridge,0.26498055037607615,"{""alpha"": 0.002231010801867922}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,topology_only,rf,0.22824591109926962,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,topology_only,lgbm,0.2085119410818046,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 200, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,ridge,0.47048681980046503,"{""alpha"": 0.002231010801867922}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,rf,0.6684331573019207,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,lgbm,0.6657193524504588,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,rac_only,ridge,0.38010112293102905,"{""alpha"": 0.1767016940294795}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,rac_only,rf,0.661299903387872,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,rac_only,lgbm,0.6531097462367366,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,ridge,0.5448606558760944,"{""alpha"": 0.1767016940294795}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,rf,0.7933322482827683,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,lgbm,0.8096435913133149,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_only,ridge,0.522524789714288,"{""alpha"": 17.71884735480682}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_only,rf,0.7827718000542829,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_only,lgbm,0.7630387247402292,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,ridge,0.618502599427217,"{""alpha"": 0.008632008168602538}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,rf,0.813024935719063,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,lgbm,0.805581552108412,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,topology_only,ridge,0.4374225655925287,"{""alpha"": 0.002231010801867922}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,topology_only,rf,0.4236312826320586,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,topology_only,lgbm,0.42756884301393516,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,ridge,0.659577553573259,"{""alpha"": 0.002231010801867922}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,rf,0.8434294838349295,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_plus_topology,lgbm,0.8392087732106451,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,rac_only,ridge,0.5643744913593475,"{""alpha"": 0.1767016940294795}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,rac_only,rf,0.7911341835105337,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,rac_only,lgbm,0.7910870364408407,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,ridge,0.762538368327849,"{""alpha"": 0.1767016940294795}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,rf,0.9064895637864792,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geo_plus_rac,lgbm,0.9243219223325602,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_only,ridge,0.24291544437976653,"{""alpha"": 0.002231010801867922}",10,ok
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_only,rf,0.3693007980202099,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,geometry_only,lgbm,0.30828529290400675,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,ridge,0.2964266352539233,"{""alpha"": 4.0428727350273315}",10,ok
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,rf,0.2619949829633771,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,enriched_interpretable,lgbm,0.38399311500045874,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10,ok
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,topology_only,ridge,0.12709300282885627,"{""alpha"": 0.1767016940294795}",10,ok
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,balanced_topology_group,balanced_group_fold_0,topology_only,rf,0.10536232106314303,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",10,ok
