target,layer,process,gas,gas_pair,unit,target_transform,split_type,split_name,descriptor_family,model,n_train,n_test,n_numeric,n_categorical,params,elapsed_s,status,error,r2,mae,rmse,spearman,pearson,bias
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",40.291,ok,,0.2852936026566698,0.8512549737011943,1.1571192752203026,0.5786602730776629,0.5341596576720873,0.005458498046296561
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 6, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",2.057,ok,,0.2882415834278903,0.8483281404701877,1.1547303990292621,0.582060239769112,0.5369485519147137,0.006540271241557004
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 0.002231010801867922}",1.9,ok,,0.5191913531757022,0.6587324508090409,0.9490747693051526,0.7860392837012153,0.7205573451909846,0.003185454591564503
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",114.327,ok,,0.7109284667039244,0.49571351286276316,0.7358968710763557,0.8747638924288871,0.8440328148530892,0.0035052771150497876
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",7.283,ok,,0.713813270960896,0.49417525814669605,0.7322157035819006,0.878113206034881,0.845098966969726,0.0010129679269066656
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.008632008168602538}",6.319,ok,,0.5368496372224241,0.6943450603851757,0.9314837815810407,0.7482530709804096,0.7328560346684792,0.0021364771012092215
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",99.826,ok,,0.7403530244251838,0.49898217996381744,0.6974385157792958,0.8620055832130891,0.8613392346340608,0.0032827102560363665
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",25.896,ok,,0.7539082318483581,0.4857458874536805,0.6789891534557687,0.8693540145455808,0.8684822124287589,0.0017650647876045447
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.002231010801867922}",6.852,ok,,0.736589638651755,0.505765524514185,0.7024747531989646,0.8837267403990184,0.8582904460183098,0.002880150348494918
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",126.079,ok,,0.855686637726789,0.36100165254835687,0.5199571635481195,0.933578575363967,0.9261565857537126,0.002688626168481176
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,CO2,,mmol/g,none,random,random_seed_43,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",33.115,ok,,0.8912517108532203,0.31716281650916095,0.45136253710073176,0.9481555999643393,0.9441264120961114,-0.0003571499610277047
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 24.658329458549105}",0.633,ok,,0.4315034499329564,0.3006292373468242,0.42862489070899323,0.7483997320116381,0.6569157842227422,0.0018841662521777492
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",5.078,ok,,0.7499316976376297,0.18522344057107046,0.2842777003256815,0.8835848891180933,0.8662252838010117,0.004335654274933057
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.712,ok,,0.7393075848810491,0.19178499861041995,0.2902536356925564,0.8757272200126878,0.8598570601876716,0.0027280981348736695
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 0.008632008168602538}",1.41,ok,,0.5507020238490541,0.26413306617614823,0.38104889082395144,0.7977467634671613,0.7421019539383383,0.001333383372316521
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",15.21,ok,,0.7914684519496616,0.16894519813281875,0.25959681169589466,0.8990724426208345,0.8900585428787743,0.004112662818083437
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.548,ok,,0.7880270078306594,0.17240499008468266,0.26173013897301894,0.8952267016408637,0.8877567293265178,0.0022434114249719876
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,topology_only,ridge,204751,51188,0,1,"{""alpha"": 0.1767016940294795}",0.921,ok,,0.5058571266799763,0.2882718881175386,0.3996131202796937,0.7072927882313964,0.7112596766108596,0.00269384240674191
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",74.965,ok,,0.5029391608825685,0.28943617281989553,0.4007912623929695,0.7044660306346756,0.7092045855342597,0.002473217316797723
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",1.577,ok,,0.5041058723587402,0.2888445569192783,0.40032061328352375,0.705895964297717,0.7100290738095225,0.002792941483798869
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 0.1767016940294795}",1.842,ok,,0.6700236058315614,0.22398665607997628,0.3265539240603588,0.8467190303256986,0.8185587193006176,0.0021804815179303706
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",102.228,ok,,0.8447216482498043,0.14672331474926167,0.22401078443901257,0.9172745553581859,0.9193100355680679,0.0032639201115623267
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",7.873,ok,,0.8416428398653354,0.15042280899579016,0.22622069017745902,0.9165977007378724,0.9175043170961612,0.0020714244150775705
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,rac_only,ridge,204751,51188,146,0,"{""alpha"": 4.0428727350273315}",5.611,ok,,0.6278503832051441,0.2504483688568518,0.34679454595450365,0.8117487036504017,0.7923755054345517,0.00048616853257356287
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",104.084,ok,,0.8285573307114038,0.15754999870087055,0.23538182760026014,0.9061065355692571,0.9105126061070269,0.002345291847972257
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",26.229,ok,,0.8247956579948146,0.15950565184777615,0.23795010625804786,0.9063425230306044,0.9082686936912853,0.0008125599394456873
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.002231010801867922}",6.875,ok,,0.791171283558112,0.18528179953135207,0.25978171538006095,0.9100825468502328,0.889485049892577,0.00041563481003461963
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",140.573,ok,,0.923510920203745,0.10057842116004441,0.15722195371174288,0.9617524713507056,0.9614637098115446,0.0022846342984323815
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",37.606,ok,,0.9476694026857684,0.08553685521027277,0.13004429859129238,0.972408399208699,0.9735104745278551,0.000326927476712017
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 0.002231010801867922}",0.633,ok,,0.5105871689130723,0.765138077491912,0.966228808263533,0.6878135013033437,0.7145932312901762,0.006158906350053627
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",5.023,ok,,0.7932722279495203,0.4658779208111582,0.6279740800634095,0.871740775263571,0.8909377158351597,0.004219076288451964
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.631,ok,,0.7909976365733753,0.4690761224634615,0.6314193762893379,0.8704882482855757,0.8893944948367586,0.0009578621618076895
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 0.002231010801867922}",1.378,ok,,0.6617127982744657,0.6209310346986171,0.8033135455014903,0.7854781065592532,0.8134588748847907,0.0016130312590180843
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",14.877,ok,,0.8155187354242257,0.4367482023616049,0.5932236269043405,0.8870000860509865,0.9033658626257529,0.003795415908660648
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.816,ok,,0.8226871969872991,0.43094193325834906,0.5815838712433425,0.8923377468414977,0.9070479511545017,0.00041497938100853874
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,topology_only,ridge,204751,51188,0,1,"{""alpha"": 0.1767016940294795}",0.92,ok,,0.17517231390945276,0.9601322640379466,1.2543649818840283,0.43179694990595724,0.41859214610779477,0.007194226770723859
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 8, ""max_features"": 1.0}",62.41,ok,,0.16533661905501273,0.9671652459443574,1.2618216841476273,0.42843590532168874,0.40665421771543186,0.007643345456556132
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",1.559,ok,,0.17273713447654027,0.9617583540545588,1.2562152789911587,0.4314179768999992,0.41565819801835313,0.0072857510383785165
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 0.1767016940294795}",1.87,ok,,0.6966968275278355,0.5882536897445297,0.7606428421093664,0.8130842985792311,0.8346863533351097,0.0026659540719623266
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",94.511,ok,,0.8428929665762541,0.4025521882413814,0.5474445295688577,0.9044892065798138,0.9183274259604921,0.0020772052655112904
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",7.477,ok,,0.8503369683888216,0.39431768436821735,0.534317717670813,0.9099307242637013,0.922174492458573,0.0010079395828358362
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.1767016940294795}",5.67,ok,,0.48725401118752576,0.7206062794384298,0.9889935109788137,0.7268665507325751,0.698149356782413,0.0030876769572199575
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",103.557,ok,,0.7166898704823959,0.5121236283767844,0.7351455921928356,0.8507109803880031,0.8484008464673465,0.008051945561781095
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",27.987,ok,,0.7324670385643876,0.5002150992887225,0.7143827427061413,0.8581123586686302,0.8562659614951564,0.002159789693981891
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.1767016940294795}",6.751,ok,,0.8244319982587309,0.4370418033966854,0.5787153333775523,0.9129583292772484,0.9080071124900542,0.00033489833916164666
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",137.009,ok,,0.9302429577716046,0.270564729089128,0.3647844652928143,0.9615065479459615,0.9650126760686686,0.004658585718593411
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,CH4,,mmol/g,none,random,random_seed_43,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",38.604,ok,,0.951948985396079,0.22730081729618415,0.30275657772337405,0.9737546981082587,0.9756929229924517,0.000309268762253315
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 157.41890047456639}",0.637,ok,,0.40470534952109416,0.26840701323991745,0.42936203159973163,0.7507256359942172,0.6361716569916184,-0.00033901078205441813
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",5.053,ok,,0.6664077097180654,0.17440854780934578,0.3214146365980492,0.8594517783297214,0.816507599578034,0.0035164311293601723
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.563,ok,,0.6438542171950508,0.18215938270738652,0.3321020453715635,0.8460217137475486,0.8024206878765574,0.0026590675662427304
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 0.008632008168602538}",1.345,ok,,0.49307422462279005,0.23438159592791702,0.3962140158104441,0.7665252962293194,0.7021929960761921,-0.00017151426626407304
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",15.159,ok,,0.7166146788661906,0.16014452915577249,0.29624178964625336,0.873413695620355,0.8471017438371541,0.003861643945483889
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.275,ok,,0.6951558244494522,0.16821225214736296,0.30725332977383435,0.8590062580873509,0.8339161685752826,0.0014867234833455941
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,topology_only,ridge,204751,51188,0,1,"{""alpha"": 0.008632008168602538}",0.919,ok,,0.3708451046039102,0.27009922995345054,0.44140417579028446,0.6696721623767243,0.6089729981938358,0.0005476274486518268
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",86.354,ok,,0.35834258452943923,0.27385941438154193,0.4457683769257238,0.6536903087289051,0.5986949440055165,0.00027891040498354594
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",3.603,ok,,0.3587112851942186,0.2719516749346752,0.4456402877697206,0.6636015343083811,0.5989350922358727,0.0004119870652605078
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 0.008629132190071854}",1.874,ok,,0.5693266482019441,0.21057693447853643,0.36520073881970516,0.8051451065580502,0.7545477376847244,0.0009008377215252259
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",114.71,ok,,0.7676750299611477,0.1423653194073444,0.26822891459518794,0.891502710704732,0.8765614209767678,0.0035819183917774576
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",7.215,ok,,0.7582983698859828,0.14868461223243767,0.2735882471901216,0.8845106800122235,0.8709179672375403,0.002312285777192052
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.1767016940294795}",5.631,ok,,0.4902203342721224,0.24650215064274317,0.3973277531658182,0.7438246452936205,0.7001842799239365,-0.0005711846381358549
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",90.952,ok,,0.7390496307813423,0.16295954459259412,0.28427364958488904,0.8554660570353376,0.8604609216925538,0.0008142170226093041
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",22.848,ok,,0.7398016965265509,0.1642618042209769,0.2838637119864139,0.8595124779932172,0.8604474482559022,-0.00015427531798711366
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.1767016940294795}",6.821,ok,,0.6894506972123478,0.1877055452324986,0.3101151095167416,0.858759757786687,0.830332302692655,-0.0003119122303602765
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",127.822,ok,,0.8719819983592958,0.10617201274391135,0.19911004434577773,0.9345139580312753,0.934337902381194,0.0017274092449732824
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",38.073,ok,,0.8939693199139214,0.09928855898769454,0.18120635343939526,0.9406813844621864,0.94557575881486,0.0003030461784977737
