target,layer,process,descriptor_family,model,r2_random_mean,r2_random_std,r2_random_n,spearman_random_mean,spearman_random_std,spearman_random_n,r2_random_sem,spearman_random_sem,r2_ood_mean,r2_ood_std,r2_ood_n,spearman_ood_mean,spearman_ood_std,spearman_ood_n,r2_ood_sem,spearman_ood_sem,r2_gap
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,enriched_interpretable,ridge,0.4658581595284864,0.0037455984655969344,4,0.7413826808951673,0.0011215323575073924,4,0.0018727992327984672,0.0005607661787536962,0.2730451671366033,0.11838605091377212,4,0.5798507084297853,0.11286378369470136,4,0.05919302545688606,0.05643189184735068,0.1928129923918831
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,lgbm,0.9478485708751644,0.0006929622135774338,4,0.9729826624594464,0.0005056323132164107,4,0.0003464811067887169,0.00025281615660820535,0.6158336919259653,0.06598414696382437,4,0.8441434499804712,0.033407215448768235,4,0.03299207348191219,0.016703607724384117,0.3320148789491991
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,lgbm,0.9515824935854502,0.0005139029864550036,4,0.9734271215600527,0.00035186550926423764,4,0.0002569514932275018,0.00017593275463211882,0.7262076008382401,0.14906343316799395,4,0.8857966872212089,0.0442764641496471,4,0.07453171658399697,0.02213823207482355,0.22537489274721012
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,lgbm,0.8724302267660471,0.0011756425017462604,4,0.9506839909960914,0.0004491193652946402,4,0.0005878212508731302,0.0002245596826473201,0.41143034846563453,0.44125072840250856,4,0.8010270599755739,0.06654340545635952,4,0.22062536420125428,0.03327170272817976,0.46099987830041256
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,lgbm,0.8913930671825931,0.0004264204663647774,4,0.9482748804128996,0.0003370249574593869,4,0.0002132102331823887,0.00016851247872969345,0.5660702395793833,0.28038813477360885,4,0.8055349731227998,0.07900058464930457,4,0.14019406738680443,0.039500292324652284,0.32532282760320985
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,rf,0.9228089026146521,0.0007570319786499879,4,0.9620904094550178,0.00030492889357412565,4,0.00037851598932499395,0.00015246444678706283,0.38477046630571543,0.21127257705421343,4,0.7722244645835437,0.07106822681209295,4,0.10563628852710671,0.03553411340604647,0.5380384363089367
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,rf,0.9301493329856689,0.0003840851654762193,4,0.9612829930091215,0.00021231054956444127,4,0.00019204258273810965,0.00010615527478222063,0.6092310527337356,0.18275774898723493,4,0.8162411819128147,0.06671119047840969,4,0.09137887449361747,0.033355595239204845,0.32091828025193336
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,rf,0.8535159419853293,0.002050813255460901,4,0.9458809661082327,0.0007225382762453825,4,0.0010254066277304505,0.00036126913812269124,0.4631677700529633,0.14334276248359584,4,0.7849225125120353,0.04012200547392249,4,0.07167138124179792,0.020061002736961243,0.39034817193236604
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,rf,0.8563677305984037,0.001270162095293963,4,0.9333637420231572,0.0004422399229000342,4,0.0006350810476469815,0.0002211199614500171,0.5496465572445806,0.16433940046444473,4,0.7656585500315126,0.08247287233132014,4,0.08216970023222236,0.04123643616566007,0.3067211733538231
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,ridge,0.7933760975823565,0.001605522483492892,4,0.9109775526966847,0.0007992718631140265,4,0.000802761241746446,0.00039963593155701324,0.11190920700393957,0.1395354322603657,4,0.7416383720297037,0.11323715830598566,4,0.06976771613018284,0.05661857915299283,0.6814668905784169
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,ridge,0.8280756128410754,0.0025642051954885905,4,0.9130361828761139,9.55896660515172e-05,4,0.0012821025977442953,4.77948330257586e-05,0.5040997132536232,0.18874148217987355,4,0.7657662841112736,0.10122492748477516,4,0.09437074108993677,0.05061246374238758,0.3239758995874522
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,ridge,0.6749570158024043,0.0028269235693724505,4,0.886422872007786,0.001186773127707627,4,0.0014134617846862253,0.0005933865638538135,0.3394790491858461,0.04249386016874089,4,0.713418822235459,0.06926605971067125,4,0.021246930084370445,0.034633029855335624,0.3354779666165582
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,geo_plus_rac,ridge,0.7409199676332718,0.003815210437757285,4,0.8847622654734506,0.000721331555216697,4,0.0019076052188786426,0.0003606657776083485,0.5282826929807312,0.14628926959663915,4,0.7477749868103409,0.10393229167175548,4,0.07314463479831958,0.05196614583587774,0.21263727465254068
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,geometry_only,lgbm,0.7414544306841626,0.0021029789326030774,4,0.8767615311333341,0.00093150686288069,4,0.0010514894663015387,0.000465753431440345,0.21432185270473791,0.1961938163674992,4,0.6434343873430148,0.04079807454868347,4,0.0980969081837496,0.020399037274341735,0.5271325779794247
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,geometry_only,lgbm,0.7912360996837317,0.0014766216144750377,4,0.8707359035464669,0.0002704258176410421,4,0.0007383108072375189,0.00013521290882052104,0.6095769551784396,0.15439176594595083,4,0.7234940748970026,0.12759095595264605,4,0.07719588297297542,0.06379547797632303,0.18165914450529208
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,geometry_only,lgbm,0.6135328635079981,0.004838585464195515,4,0.8641539338269334,0.0012459104656335812,4,0.0024192927320977574,0.0006229552328167906,0.22885508088448892,0.17089882549924834,4,0.6622693917235845,0.031576042914331665,4,0.08544941274962417,0.015788021457165832,0.38467778262350916
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,geometry_only,lgbm,0.6113434097655275,0.00486743640197857,4,0.8223488206747013,0.0016408002426908492,4,0.002433718200989285,0.0008204001213454246,0.25401083855676676,0.08530416821072806,4,0.6075505665086098,0.07150590684730006,4,0.04265208410536403,0.03575295342365003,0.3573325712087607
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,geometry_only,rf,0.7526292738122597,0.0025402169307379594,4,0.8849471544305894,0.0012732847640798582,4,0.0012701084653689797,0.0006366423820399291,0.20590105322941266,0.20584663377630966,4,0.644935058713311,0.039917473961919026,4,0.10292331688815483,0.019958736980959513,0.5467282205828471
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,geometry_only,rf,0.7925599490178805,0.00118225283454291,4,0.8715567294171778,0.00014801867039680472,4,0.000591126417271455,7.400933519840236e-05,0.6012055109170109,0.16362957806450953,4,0.7131592899931976,0.13935221926696795,4,0.08181478903225477,0.06967610963348397,0.1913544381008696
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,geometry_only,rf,0.6368398801155816,0.004786452891809998,4,0.8760782962056824,0.0012551730524212998,4,0.002393226445904999,0.0006275865262106499,0.22924914382256947,0.18052147484063794,4,0.654372132665149,0.03405002400624047,4,0.09026073742031897,0.017025012003120236,0.4075907362930121
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,geometry_only,rf,0.6300317090874896,0.00421683163088581,4,0.8303479655863873,0.0015287861002375935,4,0.002108415815442905,0.0007643930501187967,0.2689435048308587,0.14042665772895313,4,0.6134413118774603,0.07765275958741497,4,0.07021332886447657,0.03882637979370748,0.3610882042566309
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,geometry_only,ridge,0.43537190680482296,0.002801503712740316,4,0.7506452689231408,0.001904413003120764,4,0.001400751856370158,0.000952206501560382,-0.12172900947124476,0.24020417634791077,4,0.5565435970164495,0.06184313303071707,4,0.12010208817395539,0.030921566515358535,0.5571009162760677
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,geometry_only,ridge,0.5120961105087225,0.0025350932731186184,4,0.6886417359496785,0.001381375294902921,4,0.0012675466365593092,0.0006906876474514606,0.3592427849277703,0.22621732093756405,4,0.552562456743032,0.23433869525881174,4,0.11310866046878203,0.11716934762940587,0.15285332558095222
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,geometry_only,ridge,0.419431238640427,0.003860291715384626,4,0.7884183224358201,0.001153473504432978,4,0.001930145857692313,0.000576736752216489,0.15130378084626878,0.174401940177068,4,0.6514585304661924,0.03844527185825897,4,0.087200970088534,0.019222635929129483,0.2681274577941582
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,geometry_only,ridge,0.4104766495006093,0.004254326743049863,4,0.6970262933649783,0.001016283653074379,4,0.0021271633715249315,0.0005081418265371895,0.18963677362629053,0.1516210400797324,4,0.5623947530199036,0.1378931462097255,4,0.0758105200398662,0.06894657310486275,0.22083987587431878
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,lgbm,0.8415722115835558,0.0011799656820065316,4,0.9181184490215303,0.0010275572251861385,4,0.0005899828410032658,0.0005137786125930693,0.2537450128848562,0.29545829507340804,4,0.6512371182156571,0.057153943411485296,4,0.14772914753670402,0.028576971705742648,0.5878271986986996
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,lgbm,0.8495136220383631,0.0007656481759900618,4,0.9089208884243773,0.0007169975052699274,4,0.0003828240879950309,0.0003584987526349637,0.5008489208427822,0.06989307543492537,4,0.702002352250084,0.12562357535871604,4,0.034946537717462686,0.06281178767935802,0.3486647011955809
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,lgbm,0.7178249112151462,0.004867384799081568,4,0.8980346156626445,0.001042436454903428,4,0.002433692399540784,0.000521218227451714,0.20843403121672446,0.2990500619226951,4,0.684654333958177,0.026594889672515613,4,0.14952503096134756,0.013297444836257806,0.5093908799984218
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,lgbm,0.7157335400087186,0.004841576836903193,4,0.8778180943346798,0.0010717090634742724,4,0.0024207884184515964,0.0005358545317371362,0.2758161986687497,0.15866679327713476,4,0.6383219371468188,0.06955490513896541,4,0.07933339663856738,0.034777452569482704,0.4399173413399689
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,rf,0.8439992370653876,0.0015123843272666815,4,0.9179347394684194,0.0007431316795926008,4,0.0007561921636333408,0.0003715658397963004,0.24401564011941976,0.3035047317987933,4,0.636373018718682,0.05381553875129069,4,0.15175236589939664,0.026907769375645346,0.5999835969459678
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,rf,0.8418838311678756,0.0009727861105578165,4,0.9036139507872101,0.0005927573040232496,4,0.00048639305527890824,0.0002963786520116248,0.5670839082267725,0.1177163064165352,4,0.7056915350803545,0.13279726780054932,4,0.0588581532082676,0.06639863390027466,0.2747999229411031
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,rf,0.7312702520087723,0.004734552450921386,4,0.9049442832690267,0.001060286832460333,4,0.002367276225460693,0.0005301434162301665,0.30527875404426297,0.14972739539633803,4,0.6658376054190988,0.051910511829698865,4,0.07486369769816902,0.025955255914849432,0.4259914979645093
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,rf,0.7147129069999671,0.004868764336134149,4,0.8753868447859616,0.0007585155301426461,4,0.0024343821680670747,0.00037925776507132306,0.2602479896613989,0.14047635597412195,4,0.6008378917596077,0.12745111861842826,4,0.07023817798706097,0.06372555930921413,0.45446491733856825
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,ridge,0.6690743889868096,0.001015734516624167,4,0.8462116921524481,0.000349501495136762,4,0.0005078672583120835,0.000174750747568381,0.09537832321793571,0.2675366328042985,4,0.6129938338459904,0.050185418451641046,4,0.13376831640214926,0.025092709225820523,0.5736960657688739
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,ridge,0.6951906203084363,0.0025122868874802753,4,0.811504588141915,0.0012669243777574106,4,0.0012561434437401377,0.0006334621888787053,0.3046592385930789,0.18570864151412925,4,0.6362392101802389,0.19468283830598493,4,0.09285432075706462,0.09734141915299246,0.39053138171535734
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,ridge,0.5458630518996519,0.0014169147527103457,4,0.8358072179139497,0.0012371265665324857,4,0.0007084573763551728,0.0006185632832662429,0.1490104902296881,0.12360589138860353,4,0.6220987779515647,0.11492411797774446,4,0.06180294569430177,0.05746205898887223,0.3968525616699638
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,geometry_plus_topology,ridge,0.5226932695263645,0.005345310048780836,4,0.7873986847911023,0.0013549144002307468,4,0.002672655024390418,0.0006774572001153734,0.24927026444706796,0.15249812841364463,4,0.5910939523626215,0.10849976728511809,4,0.07624906420682231,0.054249883642559046,0.27342300507929657
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,rac_only,lgbm,0.8236806574769966,0.0017473228967810949,4,0.906760217946633,0.0008548770760778628,4,0.0008736614483905474,0.0004274385380389314,-0.21315045404252386,0.20521754097560885,4,0.5104913337797259,0.14569206343374122,4,0.10260877048780442,0.07284603171687061,1.0368311115195206
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,rac_only,lgbm,0.7315668510566576,0.0013194930819358257,4,0.8579270174200839,0.0008928169603824349,4,0.0006597465409679128,0.00044640848019121744,-0.21112685697565198,0.6638710448764406,4,0.4630136557970646,0.19756262590102389,4,0.3319355224382203,0.09878131295051194,0.9426937080323097
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,rac_only,lgbm,0.7034590384294555,0.0030398659809818393,4,0.8634295146229016,0.0006848037684452668,4,0.0015199329904909196,0.0003424018842226334,-0.6473109560630681,0.6018097242503719,4,0.3668688353978562,0.14313928385195154,4,0.30090486212518597,0.07156964192597577,1.3507699944925236
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,rac_only,lgbm,0.7539423550100882,0.0009527140453562732,4,0.8689700196864258,0.001197078059660189,4,0.0004763570226781366,0.0005985390298300945,0.08593122126605401,0.12405790542478161,4,0.43793530009751724,0.11728293752751752,4,0.062028952712390804,0.05864146876375876,0.6680111337440342
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,rac_only,rf,0.8261474219866547,0.0018130221905052043,4,0.905866666548746,0.0004444097066102584,4,0.0009065110952526022,0.0002222048533051292,-0.3911715994060665,0.4166283545575718,4,0.45154576400964247,0.13558648008510113,4,0.2083141772787859,0.06779324004255056,1.2173190213927212
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,rac_only,rf,0.7161892987825185,0.0019026013204330714,4,0.8506725929751258,7.520019254857241e-05,4,0.0009513006602165357,3.7600096274286204e-05,0.013076761528225178,0.3274344415277452,4,0.4784843868995691,0.1463830374147358,4,0.1637172207638726,0.0731915187073679,0.7031125372542932
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,rac_only,rf,0.7021263782620937,0.00300495881981193,4,0.859456626890973,0.0011930057686626,4,0.001502479409905965,0.0005965028843313,-0.6245639426956964,0.6505844343999594,4,0.32616253809405404,0.12928812771510237,4,0.3252922171999797,0.06464406385755118,1.32669032095779
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,rac_only,rf,0.7428869472878279,0.0019440487863864831,4,0.8626010863714851,0.0009537352094905682,4,0.0009720243931932416,0.0004768676047452841,0.046840857308711056,0.16944909234764755,4,0.38520678750549714,0.14919483224639207,4,0.08472454617382377,0.07459741612319604,0.6960460899791169
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,rac_only,ridge,0.6315753274935412,0.003365040330522429,4,0.8132898822159208,0.0014242837790062624,4,0.0016825201652612145,0.0007121418895031312,-1.2745734323393534,1.4403459406361798,4,0.46810083142215275,0.14821081150954388,4,0.7201729703180899,0.07410540575477194,1.9061487598328946
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,rac_only,ridge,-15.478530518145735,31.942562548784725,4,0.6368438472688548,0.18424418715499863,4,15.971281274392362,0.09212209357749931,-0.24470941731119242,0.10228068782657249,4,0.4644753392059257,0.12591591817803907,4,0.05114034391328624,0.06295795908901954,-15.233821100834543
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,rac_only,ridge,0.46308229143223123,0.0022785045762864584,4,0.7542721631156553,0.0027897019548854714,4,0.0011392522881432292,0.0013948509774427357,-0.4796059078054795,0.39703469700319016,4,0.41653084717502054,0.13077101830945975,4,0.19851734850159508,0.06538550915472988,0.9426881992377107
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,rac_only,ridge,0.5436679073665489,0.006152085203462992,4,0.7502900614787803,0.0020621625592366207,4,0.003076042601731496,0.0010310812796183104,-0.7652211919846278,1.7307938634739202,4,0.34464072115755484,0.2713599711331112,4,0.8653969317369601,0.1356799855665556,1.3088890993511768
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,topology_only,lgbm,0.5012614514885042,0.0019181626832757935,4,0.70446747423631,0.0011031535214119656,4,0.0009590813416378968,0.0005515767607059828,-0.6599272528494844,0.7459948274274173,4,,,0,0.37299741371370865,,1.1611887043379885
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,topology_only,lgbm,0.17247895314703457,0.001801146732551978,4,0.4314623986564357,0.00071257223566538,4,0.000900573366275989,0.00035628611783269,-0.7573824723503018,0.46998148634961767,4,,,0,0.23499074317480884,,0.9298614254973363
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,topology_only,lgbm,0.327636838336251,0.0021967269253809108,4,0.6588337563957511,0.0018978903202533101,4,0.0010983634626904554,0.0009489451601266551,-0.29644067581695155,0.24546843538283228,4,,,0,0.12273421769141614,,0.6240775141532026
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,topology_only,lgbm,0.2920607834858715,0.004860730124944922,4,0.5844725726932108,0.0019518590897104173,4,0.002430365062472461,0.0009759295448552086,-0.9092936453248768,0.8337030594507898,4,,,0,0.4168515297253949,,1.2013544288107483
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,topology_only,rf,0.5007810964692011,0.001444348555129919,4,0.7038704053302978,0.0007469289524645529,4,0.0007221742775649595,0.00037346447623227643,-0.8038923292610214,0.8323881119751709,4,,,0,0.41619405598758547,,1.3046734257302224
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,topology_only,rf,0.16616678256354406,0.0013210709016941331,4,0.4285192624948954,0.0005329345944156163,4,0.0006605354508470666,0.00026646729720780816,-0.4600251304585725,0.3813273140037557,4,,,0,0.19066365700187785,,0.6261919130221165
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,topology_only,rf,0.3244265748321311,0.0019801415885540526,4,0.6478850343078227,0.002755365296506172,4,0.0009900707942770263,0.001377682648253086,-0.31796351574168447,0.4093205842382957,4,,,0,0.20466029211914785,,0.6423900905738156
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,topology_only,rf,0.289236892709989,0.0052448728697343065,4,0.581749203380143,0.002669719335675037,4,0.0026224364348671533,0.0013348596678375184,-0.8928713442878194,0.9054663209539029,4,,,0,0.45273316047695145,,1.1821082369978084
ngp_CH4_0.9bar,A_raw_uptake,natural_gas_purification,topology_only,ridge,0.502912433123397,0.0019728826195023275,4,0.7055446564860861,0.001376430188809968,4,0.0009864413097511637,0.000688215094404984,-0.6786996796381829,0.7596401457906079,4,,,0,0.37982007289530395,,1.18161211276158
ngp_CH4_9.0bar,A_raw_uptake,natural_gas_purification,topology_only,ridge,0.174960705218849,0.001602743706012529,4,0.4319451998666054,0.0003936564760658428,4,0.0008013718530062645,0.0001968282380329214,-0.4224605439594702,0.3978930941347805,4,,,0,0.19894654706739026,,0.5974212491783192
ngp_CO2_0.1bar,A_raw_uptake,natural_gas_purification,topology_only,ridge,0.3361863277242959,0.003237497451431318,4,0.6656404691087905,0.0010922883837215928,4,0.001618748725715659,0.0005461441918607964,-0.3489026723466704,0.27169448648826033,4,,,0,0.13584724324413017,,0.6850890000709663
ngp_CO2_1.0bar,A_raw_uptake,natural_gas_purification,topology_only,ridge,0.2953817975810616,0.004560516396773331,4,0.5858698149424012,0.002145994397874691,4,0.0022802581983866655,0.0010729971989373456,-0.8795170869208498,0.7831984062440447,4,,,0,0.39159920312202234,,1.1748988845019115
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,lgbm,0.5384149613933423,0.011209030683803776,4,0.8232872069487257,0.0009823705277589875,4,0.005604515341901888,0.0004911852638794938,0.07113916316209343,0.3160326990575347,4,0.6041692183809186,0.09185865539908407,4,0.15801634952876736,0.045929327699542034,0.4672757982312489
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,lgbm,0.7483315570317823,0.001347827125882504,4,0.8897702969513104,0.0004953710981481572,4,0.000673913562941252,0.0002476855490740786,0.2870799537463059,0.18366094965604363,4,0.7005327758163041,0.04853872918863032,4,0.09183047482802181,0.02426936459431516,0.46125160328547643
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,lgbm,0.36596141946132815,0.05389257264333648,4,0.7354784545217301,0.004999439455338544,4,0.02694628632166824,0.002499719727669272,0.05568143958668153,0.23217131726748746,4,0.5910840053837951,0.12929885934582572,4,0.11608565863374373,0.06464942967291286,0.3102799798746466
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,lgbm,0.6648915850206121,0.026983768616722328,4,0.8572011855737272,0.005655695565901503,4,0.013491884308361164,0.0028278477829507516,0.3283726173764123,0.26644728831312153,4,0.7735377364991533,0.04378176850806914,4,0.13322364415656077,0.02189088425403457,0.33651896764419975
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,rf,0.5797079894354661,0.00813181942521103,4,0.8468353370023072,0.0007502439307817018,4,0.004065909712605515,0.0003751219653908509,0.09679251709351243,0.2748438446707559,4,0.6021693687961982,0.08967343382448499,4,0.13742192233537795,0.044836716912242496,0.48291547234195364
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,rf,0.7612524851234241,0.0014887343040669379,4,0.8999819230874884,0.0009346026996840041,4,0.0007443671520334689,0.00046730134984200204,0.284491858114505,0.19228655049053583,4,0.6967001025594877,0.043725641208512515,4,0.09614327524526792,0.021862820604256258,0.47676062700891914
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,rf,0.4274522866324645,0.09037484041054278,4,0.7762181574029524,0.00247446082663577,4,0.04518742020527139,0.001237230413317885,-0.10752655045111364,0.6130558654322444,4,0.5880895706334939,0.13707701597102634,4,0.3065279327161222,0.06853850798551317,0.5349788370835782
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,rf,0.6841363147459817,0.041807330287488134,4,0.8692105350487794,0.007933379962139225,4,0.020903665143744067,0.0039666899810696125,0.2391670817766584,0.45155393828510404,4,0.7669788605246174,0.04682017575034433,4,0.22577696914255202,0.023410087875172163,0.4449692329693233
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,ridge,0.35042178408805663,0.004878543234583517,4,0.7249697239888055,0.001443352749503254,4,0.0024392716172917583,0.000721676374751627,0.08915044790576543,0.20047545136953762,4,0.5124461946762464,0.22596816726701938,4,0.10023772568476881,0.11298408363350969,0.2612713361822912
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,ridge,0.5482599881740832,0.0012037283196616065,4,0.804903119225914,0.0007342359056477374,4,0.0006018641598308032,0.0003671179528238687,0.08750899353337416,0.1826359647387126,4,0.6188728101578207,0.1553811852679114,4,0.0913179823693563,0.0776905926339557,0.460750994640709
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,ridge,0.2715951264181518,0.058606408361285625,4,0.6089096091982011,0.0028176977229601814,4,0.029303204180642813,0.0014088488614800907,0.1626346173863214,0.1859812781961968,4,0.6013539848722675,0.13366580490067367,4,0.0929906390980984,0.06683290245033684,0.10896050903183041
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,enriched_interpretable,ridge,0.5475469888786482,0.031076921957201048,4,0.7849210679277874,0.003887623237458116,4,0.015538460978600524,0.001943811618729058,0.43360741694116234,0.1964113651549795,4,0.7918285814301931,0.043748058881811214,4,0.09820568257748975,0.021874029440905607,0.11393957193748583
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,lgbm,0.816094385403524,0.006997286691521105,4,0.9088713043903909,0.0015570093132525654,4,0.0034986433457605526,0.0007785046566262827,-0.025477440339124524,0.9696861346470477,4,0.684571292450052,0.08453355867505573,4,0.48484306732352384,0.042266779337527864,0.8415718257426485
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,lgbm,0.9164154623485186,0.0005956815897648639,4,0.9574713196114069,0.0005820609777779197,4,0.00029784079488243197,0.00029103048888895987,0.5052667010251307,0.32455188553233977,4,0.8216656549017521,0.06931779807911646,4,0.16227594276616988,0.03465889903955823,0.41114876132338785
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,lgbm,0.6395311310261541,0.012936070553061507,4,0.8669748457390447,0.009527932659103044,4,0.006468035276530754,0.004763966329551522,-0.3139654152066338,1.1402345205182836,4,0.6702723997898552,0.11074183165039192,4,0.5701172602591418,0.05537091582519596,0.9534965462327879
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,lgbm,0.8543577650243431,0.006011380601923355,4,0.9352872679748211,0.001974816149231945,4,0.0030056903009616776,0.0009874080746159724,0.575553760036604,0.11647896602111565,4,0.8429878239788124,0.04822577911212451,4,0.05823948301055783,0.024112889556062254,0.27880400498773916
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,rf,0.7893686629335805,0.010376591305432788,4,0.912819194455226,0.0012148675052504393,4,0.005188295652716394,0.0006074337526252196,0.24913128959271902,0.2656420589130991,4,0.7374585268659712,0.051980197777467076,4,0.13282102945654956,0.025990098888733538,0.5402373733408615
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,rf,0.8945195133376599,0.0008264444474955804,4,0.9514873687933846,0.0007503545622749297,4,0.0004132222237477902,0.00037517728113746485,0.4607632152654829,0.16554487686734956,4,0.8069178794422953,0.0325688974058247,4,0.08277243843367478,0.01628444870291235,0.43375629807217697
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,rf,0.6964100925593207,0.03353512482081178,4,0.8891527755099773,0.0025913101076549244,4,0.01676756241040589,0.0012956550538274622,0.24795379365879242,0.16257063801266228,4,0.6761462836469093,0.1307028143646369,4,0.08128531900633114,0.06535140718231845,0.4484562989005283
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,rf,0.8619214118119505,0.011251392018098796,4,0.9399664298499125,0.0010103422582062635,4,0.005625696009049398,0.0005051711291031317,0.6124320543198039,0.08948285820723292,4,0.8338485713334769,0.05632958165679477,4,0.04474142910361646,0.028164790828397384,0.24948935749214662
postcomb_CO2_0.015bar,A_raw_uptake,post_combustion_vsa,geo_plus_rac,ridge,0.5103094891130185,0.0034604811239842166,4,0.7908325901510055,0.002613919889451097,4,0.0017302405619921083,0.0013069599447255486,0.11319623784611188,0.23661509884834356,4,0.6030512541399974,0.09631579684197591,4,0.11830754942417178,0.04815789842098796,0.39711325126690666
