target,layer,process,descriptor_family,r2_mean,r2_std,r2_sem,r2_count,spearman_mean,spearman_std,mae_mean,mae_std,rmse_mean,rmse_std
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,enriched_interpretable,0.6702823593388898,0.08225625364482834,0.04112812682241417,4,0.8277132344717127,0.0344338673578862,0.558110345471739,0.06497801647140941,0.708461347623544,0.07100165986229075
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,geo_plus_rac,0.7935382246176348,0.08884304595640512,0.04442152297820256,4,0.8829215762251428,0.032916358302632245,0.42431295526543805,0.05336759438461544,0.5520784109067152,0.06593523813763467
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,geometry_only,0.6725962268110653,0.07270464956604515,0.036352324783022576,4,0.8242328914177368,0.03190961238426655,0.5544369473689266,0.06579571531900756,0.7076712683945181,0.06475167406088257
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,geometry_plus_topology,0.7049567681519564,0.07771703620968264,0.03885851810484132,4,0.8394522556180475,0.03532598298891462,0.5191896299908086,0.04281431535112158,0.6690950254955894,0.05270996498801295
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,rac_only,-0.32995992807488295,0.6454800202861556,0.3227400101430778,4,0.4205141376237645,0.18054659380727694,1.1940175929845123,0.3430585611901592,1.4089380875656214,0.33646560102138323
postcomb_log_selectivity,C_direct_log_selectivity,post_combustion_vsa,topology_only,-0.797671262267609,1.0524811888589676,0.5262405944294838,4,,,1.3987560332308222,0.5019835926296288,1.6253193069154874,0.4912915874651412
postcomb_working_capacity,B_working_capacity,post_combustion_vsa,enriched_interpretable,0.31913998272685273,0.16859007761029857,0.08429503880514928,4,0.7005585669344407,0.045811348770576674,0.3781447667133402,0.20610342164353262,0.5752946361046194,0.2353031229350552
postcomb_working_capacity,B_working_capacity,post_combustion_vsa,geo_plus_rac,0.4802934950911467,0.39159067074190135,0.19579533537095067,4,0.8261115550191607,0.04618276728311789,0.3325562882813026,0.19243426161960117,0.47421413123696665,0.20358701978465688
postcomb_working_capacity,B_working_capacity,post_combustion_vsa,geometry_only,0.2988845012883538,0.16478034570881714,0.08239017285440857,4,0.6951078809292648,0.04091723802009065,0.3805234885444683,0.20905762759287408,0.583917847239917,0.23711816349066986
postcomb_working_capacity,B_working_capacity,post_combustion_vsa,geometry_plus_topology,0.41080222255044785,0.14301811992721944,0.07150905996360972,4,0.7217812060053312,0.034925921689911314,0.330798855031879,0.15124580750589453,0.5255526199587334,0.16737166012408827
postcomb_working_capacity,B_working_capacity,post_combustion_vsa,rac_only,-0.772923829925805,0.8953918334419726,0.4476959167209863,4,0.4113312539959819,0.14644301808632296,0.7135618875919425,0.2618858822996148,0.8915915576939316,0.3041893762741224
postcomb_working_capacity,B_working_capacity,post_combustion_vsa,topology_only,-0.3227691086991322,0.47025260604984065,0.23512630302492032,4,,,0.5993813074753958,0.35768017332733854,0.8162417143704152,0.42298117041594246
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,0.30935421377119177,0.1844884505230388,0.0922442252615194,4,0.6955593151090113,0.0387835792067686,0.5824214570019323,0.28939599594516197,0.8539723786331939,0.3109729666982301
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,0.5237789088254842,0.35672691721267397,0.17836345860633698,4,0.8350219383524403,0.05248889953574134,0.48275356091178623,0.2675706272216706,0.6716115033375558,0.27185312037421533
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,geometry_only,0.2893882814429511,0.1778998693608809,0.08894993468044045,4,0.6881954812996114,0.035132563425282114,0.5850481810352424,0.29232209939726617,0.8667035126171418,0.31212927207096053
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,geometry_plus_topology,0.38487213561983036,0.1726104701589745,0.08630523507948724,4,0.7140538632571118,0.0366614955022332,0.5164407062753412,0.19209718366860598,0.7881792076226289,0.19477723832474267
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,rac_only,-0.7742758691974574,0.7437440656173655,0.37187203280868275,4,0.4165920914596126,0.12887071913104192,1.0878307522314599,0.3515681659981204,1.3281616809296357,0.3822254104020434
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,topology_only,-0.3763428815243929,0.5213029645897054,0.2606514822948527,4,,,0.9414466761527258,0.5040509767999203,1.221706211671909,0.5738388781715151
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,0.7871538952013066,0.16955852435622418,0.08477926217811209,4,0.8842951519066432,0.12275239255993539,1.5333835640057283,0.6015175166752692,2.217425155316387,0.7235662899142027
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,0.8940910759157572,0.0797058254136929,0.03985291270684645,4,0.9534226652080486,0.028731421602432444,1.1674155819566496,0.3378707115323769,1.585290757381694,0.414572366471145
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,geometry_only,0.7695245197077232,0.1821826309836823,0.09109131549184114,4,0.8813549396413495,0.12634441762451595,1.6166909740281152,0.6134901378504498,2.314564454416167,0.7286010693952415
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,geometry_plus_topology,0.7913955873539192,0.14515130854516436,0.07257565427258218,4,0.8889397900094438,0.1105939087285517,1.528844980256664,0.5672978903955865,2.2415019379881613,0.5886758077096401
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,rac_only,-0.37598755985657767,0.42815117889676146,0.21407558944838073,4,0.33129722226523145,0.256963456288282,5.19773818056406,1.5000047293481398,6.150447638168069,1.6395644776407257
precomb_CO2_16bar,A_raw_uptake,pre_combustion_psa,topology_only,-0.5635262825126762,0.40051309417032177,0.20025654708516089,4,,,5.43844003512574,1.1032405492013906,6.4880726663276755,1.169898770669901
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,0.9028077979976808,0.0430559301707785,0.02152796508538925,4,0.9599781341717215,0.010992659133251923,0.007079616533594525,0.00336417525549152,0.010542458040710051,0.0057070251000711485
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,0.9096664949955114,0.02195365036101946,0.01097682518050973,4,0.9617457735744586,0.01132562315377059,0.007107136276291326,0.0030426233991543753,0.010072212615446075,0.004403406283909314
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,geometry_only,0.905096589700745,0.03303842935966687,0.016519214679833433,4,0.9594804881745932,0.010579573636820353,0.007108542137074775,0.0032883877119921083,0.010384220962423274,0.005118701511568366
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,geometry_plus_topology,0.8960984296637825,0.010364069619718082,0.005182034809859041,4,0.9648248081143356,0.010782849581459425,0.0075433564346626,0.001916602579217156,0.010611178060319774,0.0034021637556003676
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,rac_only,0.06423483537905206,0.4207447483791111,0.21037237418955554,4,0.5428485089908879,0.0564939217196812,0.02436003633043045,0.0072825373765866295,0.03080326434370045,0.008632561974016224
precomb_H2_0.6bar,A_raw_uptake,pre_combustion_psa,topology_only,-0.8446059617435357,0.9244471382970453,0.46222356914852264,4,,,0.03478492366158202,0.00857618476323579,0.04201351325496823,0.008770917367578394
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,enriched_interpretable,0.9802331387648313,0.009907307803712722,0.004953653901856361,4,0.9696870982091812,0.023190446355452567,0.06791438115086447,0.03488023335309029,0.10655591913573145,0.04327899413729578
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,geo_plus_rac,0.9866312842342734,0.005717349077205731,0.0028586745386028657,4,0.9767514190173734,0.02027051811181768,0.055933318967641726,0.029246230327613486,0.08860034165812294,0.0391858221526106
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,geometry_only,0.9717050856995371,0.009287273533800922,0.004643636766900461,4,0.9697629527895075,0.02153156666647574,0.07674582000735482,0.04697514737123104,0.13438799890998865,0.07330819904502626
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,geometry_plus_topology,0.9804302489288967,0.008054219061751347,0.004027109530875673,4,0.9706915029005525,0.02301615327048658,0.0670855976789874,0.03220569771889906,0.10552853655955095,0.03839561522065164
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,rac_only,-1.3150804510401841,2.7937214286860454,1.3968607143430227,4,0.501361975785473,0.07487665585889446,0.7509782884365703,0.3882505427442552,0.9693554676943301,0.41243346054925073
precomb_H2_24bar,A_raw_uptake,pre_combustion_psa,topology_only,-3.623512368812854,2.9346280190982292,1.4673140095491146,4,,,1.324093589047809,0.22486765548754165,1.4192643398201206,0.1655544502297155
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,enriched_interpretable,0.8405880124300247,0.06508888053659818,0.03254444026829909,4,0.8105191839984728,0.14946641808670263,0.22232692777663063,0.02372717163226115,0.2904624529446476,0.031505992475266566
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,geo_plus_rac,0.8886708164739814,0.06423272318278546,0.03211636159139273,4,0.871588161614988,0.10634341959851462,0.1788443339817919,0.010867810455998756,0.23613342171867102,0.016615410501300852
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,geometry_only,0.8263709396758063,0.07714878786310099,0.038574393931550495,4,0.8036289805420496,0.15283657022487301,0.2298381371146265,0.02321843457450668,0.30152618476131077,0.03343226567701873
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,geometry_plus_topology,0.8484264537860956,0.06323048658199684,0.03161524329099842,4,0.8145981963356868,0.14996423107583015,0.21567815519865302,0.01948672791571555,0.2841290723975496,0.025348254219756117
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,rac_only,-0.8521787986364014,1.6147205110135323,0.8073602555067662,4,0.4279146974473593,0.12201460750749164,0.7824692658618376,0.21393869301483823,0.9360483674896211,0.20632062015465177
precomb_log_selectivity,C_direct_log_selectivity,pre_combustion_psa,topology_only,-3.0760744596056306,2.927787971833035,1.4638939859165174,4,,,1.257881729776904,0.3397566630495292,1.356734628517712,0.2937487526755311
precomb_working_capacity,B_working_capacity,pre_combustion_psa,enriched_interpretable,0.8370157001283279,0.13520593078019055,0.06760296539009528,4,0.8979767410345677,0.11568420253104585,1.4654764777223046,0.5088823891981944,2.0951479570920055,0.6484341802836897
precomb_working_capacity,B_working_capacity,pre_combustion_psa,geo_plus_rac,0.9105375226830754,0.06738601532210788,0.03369300766105394,4,0.9580676635863381,0.0312550934837542,1.1624335081404888,0.29211948904807866,1.5814149526629646,0.36509227368381
precomb_working_capacity,B_working_capacity,pre_combustion_psa,geometry_only,0.8230982082861381,0.14319547181654854,0.07159773590827427,4,0.8963064871757088,0.1179134994285209,1.5484997789945159,0.5064753556932006,2.194592035960104,0.6369566744475408
precomb_working_capacity,B_working_capacity,pre_combustion_psa,geometry_plus_topology,0.8214623402363862,0.1357556860997236,0.0678778430498618,4,0.899001258120227,0.107689234012105,1.5487107444191017,0.4970405452614921,2.227980943142869,0.5713436269467883
precomb_working_capacity,B_working_capacity,pre_combustion_psa,rac_only,-0.43078399805990997,0.5489981899908708,0.2744990949954354,4,0.29901259123931545,0.18078870632632435,5.752599247213732,1.874174987998669,6.842779582020832,1.9993088619776727
precomb_working_capacity,B_working_capacity,pre_combustion_psa,topology_only,-0.5493794983651645,0.37923320991435455,0.18961660495717728,4,,,5.996383786907123,0.784144823581235,7.025600267013595,0.8877725413734593
