layer,process,model,descriptor_family,r2_random_mean,r2_random_std,r2_ood_mean,r2_ood_std,r2_gap_mean,r2_gap_std,n_targets
B_working_capacity,landfill_gas_vpsa,lgbm,topology_only,0.27700276582196975,,-1.2109728371765165,,1.4879756029984863,,1
B_working_capacity,landfill_gas_vpsa,rf,enriched_interpretable,0.7403185995504267,,0.4078958540682793,,0.3324227454821474,,1
B_working_capacity,landfill_gas_vpsa,rf,geo_plus_rac,0.8842296904919913,,0.6077763144380619,,0.2764533760539294,,1
B_working_capacity,landfill_gas_vpsa,rf,geometry_only,0.7079634945333942,,0.40794676899677634,,0.3000167255366179,,1
B_working_capacity,landfill_gas_vpsa,rf,geometry_plus_topology,0.7810988239551161,,0.3887480548145451,,0.392350769140571,,1
B_working_capacity,landfill_gas_vpsa,rf,rac_only,0.7277227640468422,,-0.16756433111862296,,0.8952870951654652,,1
B_working_capacity,landfill_gas_vpsa,rf,topology_only,0.27504148986574417,,-0.9224023307733896,,1.1974438206391338,,1
B_working_capacity,landfill_gas_vpsa,ridge,enriched_interpretable,0.5217372067186614,,0.32890005089546426,,0.19283715582319716,,1
B_working_capacity,landfill_gas_vpsa,ridge,geo_plus_rac,0.7321165525190242,,0.44620011231474177,,0.2859164402042824,,1
B_working_capacity,landfill_gas_vpsa,ridge,geometry_only,0.40210650117254026,,0.17361032833792436,,0.2284961728346159,,1
B_working_capacity,landfill_gas_vpsa,ridge,geometry_plus_topology,0.5720699310628748,,0.23947155648543939,,0.33259837457743546,,1
B_working_capacity,landfill_gas_vpsa,ridge,rac_only,0.4969088345277297,,-0.8709677458422121,,1.3678765803699418,,1
B_working_capacity,landfill_gas_vpsa,ridge,topology_only,0.279132796594748,,-1.1875397468991917,,1.4666725434939396,,1
B_working_capacity,methane_storage_psa,lgbm,enriched_interpretable,0.9917636216616071,,0.9748386746506857,,0.0169249470109214,,1
B_working_capacity,methane_storage_psa,lgbm,geo_plus_rac,0.9966616991066415,,0.9846260197239425,,0.012035679382699005,,1
B_working_capacity,methane_storage_psa,lgbm,geometry_only,0.9897015105661731,,0.9706852046537706,,0.019016305912402443,,1
B_working_capacity,methane_storage_psa,lgbm,geometry_plus_topology,0.9927289510101228,,0.9731684208329863,,0.019560530177136548,,1
B_working_capacity,methane_storage_psa,lgbm,rac_only,0.8296159335864431,,-0.13278689090297305,,0.9624028244894162,,1
B_working_capacity,methane_storage_psa,lgbm,topology_only,0.41730891430986683,,-0.8654640952248955,,1.2827730095347625,,1
B_working_capacity,methane_storage_psa,rf,enriched_interpretable,0.9915220704133939,,0.9748576414788893,,0.016664428934504594,,1
B_working_capacity,methane_storage_psa,rf,geo_plus_rac,0.995310815346266,,0.9805366911089508,,0.014774124237315167,,1
B_working_capacity,methane_storage_psa,rf,geometry_only,0.9902670740374964,,0.9719423636065456,,0.01832471043095074,,1
B_working_capacity,methane_storage_psa,rf,geometry_plus_topology,0.9920443461325366,,0.9743027720851216,,0.017741574047414943,,1
